currency,base_currency,currency_name,exchange_rate,date
IDR,EUR,Indonesian Rupiah,16815.580163,2023-11-10
IDR,EUR,Indonesian Rupiah,16815.580163,2023-11-12
IDR,EUR,Indonesian Rupiah,16790.633025,2023-11-13
IDR,EUR,Indonesian Rupiah,16820.996476,2023-11-14
IDR,EUR,Indonesian Rupiah,16837.362959,2023-11-15
IDR,EUR,Indonesian Rupiah,16804.93377,2023-11-16
IDR,EUR,Indonesian Rupiah,16837.828673,2023-11-17
IDR,EUR,Indonesian Rupiah,16837.828673,2023-11-18
IDR,EUR,Indonesian Rupiah,16826.810869,2023-11-19
IDR,EUR,Indonesian Rupiah,16757.011033,2023-11-20
IDR,EUR,Indonesian Rupiah,16928.360443,2023-11-21
IDR,EUR,Indonesian Rupiah,17045.778623,2023-11-22
IDR,EUR,Indonesian Rupiah,17048.60894,2023-11-23
IDR,EUR,Indonesian Rupiah,17007.0406,2023-11-24
IDR,EUR,Indonesian Rupiah,17007.0406,2023-11-25
IDR,EUR,Indonesian Rupiah,16999.950749,2023-11-26
IDR,EUR,Indonesian Rupiah,16968.453547,2023-11-27
IDR,EUR,Indonesian Rupiah,16881.087465,2023-11-28
IDR,EUR,Indonesian Rupiah,16959.789275,2023-11-29
IDR,EUR,Indonesian Rupiah,16938.417391,2023-11-30
IDR,EUR,Indonesian Rupiah,16788.45703,2023-12-01
IDR,EUR,Indonesian Rupiah,16802.289446,2023-12-02
IDR,EUR,Indonesian Rupiah,16806.507563,2023-12-03
IDR,EUR,Indonesian Rupiah,16774.997427,2023-12-04
IDR,EUR,Indonesian Rupiah,16693.261502,2023-12-05
IDR,EUR,Indonesian Rupiah,16700.632486,2023-12-06
IDR,EUR,Indonesian Rupiah,16739.726001,2023-12-07
IDR,EUR,Indonesian Rupiah,16761.64646,2023-12-08
IDR,EUR,Indonesian Rupiah,16777.559925,2023-12-09
IDR,EUR,Indonesian Rupiah,16755.701167,2023-12-10
IDR,EUR,Indonesian Rupiah,16839.698196,2023-12-11
IDR,EUR,Indonesian Rupiah,16808.306481,2023-12-12
IDR,EUR,Indonesian Rupiah,16697.893163,2023-12-13
IDR,EUR,Indonesian Rupiah,17019.901811,2023-12-14
IDR,EUR,Indonesian Rupiah,16992.584445,2023-12-15
IDR,EUR,Indonesian Rupiah,16938.024066,2023-12-16
IDR,EUR,Indonesian Rupiah,16931.073806,2023-12-17
IDR,EUR,Indonesian Rupiah,16920.661274,2023-12-18
IDR,EUR,Indonesian Rupiah,16978.59263,2023-12-19
IDR,EUR,Indonesian Rupiah,16978.429513,2023-12-20
IDR,EUR,Indonesian Rupiah,17001.54619,2023-12-21
IDR,EUR,Indonesian Rupiah,17041.924739,2023-12-22
IDR,EUR,Indonesian Rupiah,17051.808463,2023-12-23
IDR,EUR,Indonesian Rupiah,17051.815123,2023-12-24
IDR,EUR,Indonesian Rupiah,17025.702753,2023-12-25
IDR,EUR,Indonesian Rupiah,17018.127337,2023-12-26
IDR,EUR,Indonesian Rupiah,17086.8364,2023-12-27
IDR,EUR,Indonesian Rupiah,17107.579659,2023-12-28
IDR,EUR,Indonesian Rupiah,16991.660365,2023-12-29
IDR,EUR,Indonesian Rupiah,17013.077775,2023-12-30
IDR,EUR,Indonesian Rupiah,17013.120398,2023-12-31
IDR,EUR,Indonesian Rupiah,17000.824823,2024-01-01
IDR,EUR,Indonesian Rupiah,16953.534587,2024-01-02
IDR,EUR,Indonesian Rupiah,16986.016392,2024-01-03
IDR,EUR,Indonesian Rupiah,17004.821664,2024-01-04
IDR,EUR,Indonesian Rupiah,16957.082283,2024-01-05
IDR,EUR,Indonesian Rupiah,16983.450616,2024-01-06
IDR,EUR,Indonesian Rupiah,16983.456694,2024-01-07
IDR,EUR,Indonesian Rupiah,16975.127757,2024-01-08
IDR,EUR,Indonesian Rupiah,16986.292389,2024-01-09
IDR,EUR,Indonesian Rupiah,17055.402376,2024-01-10
IDR,EUR,Indonesian Rupiah,17071.389006,2024-01-11
IDR,EUR,Indonesian Rupiah,17033.592411,2024-01-12
IDR,EUR,Indonesian Rupiah,17033.687865,2024-01-13
IDR,EUR,Indonesian Rupiah,17033.742984,2024-01-14
IDR,EUR,Indonesian Rupiah,17020.265629,2024-01-15
IDR,EUR,Indonesian Rupiah,16993.368006,2024-01-16
IDR,EUR,Indonesian Rupiah,16997.06949,2024-01-17
IDR,EUR,Indonesian Rupiah,16968.240259,2024-01-18
IDR,EUR,Indonesian Rupiah,17000.340785,2024-01-19
IDR,EUR,Indonesian Rupiah,17048.220925,2024-01-20
IDR,EUR,Indonesian Rupiah,17048.25178,2024-01-21
IDR,EUR,Indonesian Rupiah,17041.15448,2024-01-22
IDR,EUR,Indonesian Rupiah,17050.051712,2024-01-23
IDR,EUR,Indonesian Rupiah,17105.714426,2024-01-24
IDR,EUR,Indonesian Rupiah,17133.978312,2024-01-25
IDR,EUR,Indonesian Rupiah,17133.487885,2024-01-26
IDR,EUR,Indonesian Rupiah,17137.620472,2024-01-27
IDR,EUR,Indonesian Rupiah,17137.61145,2024-01-28
IDR,EUR,Indonesian Rupiah,17126.168129,2024-01-29
IDR,EUR,Indonesian Rupiah,17137.959779,2024-01-30
IDR,EUR,Indonesian Rupiah,17099.003493,2024-01-31
IDR,EUR,Indonesian Rupiah,17095.616425,2024-02-01
IDR,EUR,Indonesian Rupiah,16981.070438,2024-02-02
IDR,EUR,Indonesian Rupiah,17000.262482,2024-02-03
IDR,EUR,Indonesian Rupiah,17000.272197,2024-02-04
IDR,EUR,Indonesian Rupiah,16919.212053,2024-02-05
IDR,EUR,Indonesian Rupiah,16928.36558,2024-02-06
IDR,EUR,Indonesian Rupiah,16853.349134,2024-02-07
IDR,EUR,Indonesian Rupiah,16887.454158,2024-02-08
IDR,EUR,Indonesian Rupiah,16845.852233,2024-02-09
IDR,EUR,Indonesian Rupiah,16836.282509,2024-02-10
IDR,EUR,Indonesian Rupiah,16836.287145,2024-02-11
IDR,EUR,Indonesian Rupiah,16783.775054,2024-02-12
IDR,EUR,Indonesian Rupiah,16770.811286,2024-02-13
IDR,EUR,Indonesian Rupiah,16698.479466,2024-02-14
IDR,EUR,Indonesian Rupiah,16823.407154,2024-02-15
IDR,EUR,Indonesian Rupiah,16862.443873,2024-02-16
IDR,EUR,Indonesian Rupiah,16872.978328,2024-02-17
IDR,EUR,Indonesian Rupiah,16872.992771,2024-02-18
IDR,EUR,Indonesian Rupiah,16850.810356,2024-02-19
IDR,EUR,Indonesian Rupiah,16929.326336,2024-02-20
IDR,EUR,Indonesian Rupiah,16914.249869,2024-02-21
IDR,EUR,Indonesian Rupiah,16868.814,2024-02-22
IDR,EUR,Indonesian Rupiah,16873.940247,2024-02-23
IDR,EUR,Indonesian Rupiah,16894.14759,2024-02-24
IDR,EUR,Indonesian Rupiah,16894.156128,2024-02-25
IDR,EUR,Indonesian Rupiah,16961.644563,2024-02-26
IDR,EUR,Indonesian Rupiah,16988.679204,2024-02-27
IDR,EUR,Indonesian Rupiah,17034.625116,2024-02-28
IDR,EUR,Indonesian Rupiah,16971.041468,2024-02-29
IDR,EUR,Indonesian Rupiah,17030.349515,2024-03-01
IDR,EUR,Indonesian Rupiah,17037.630267,2024-03-02
IDR,EUR,Indonesian Rupiah,17037.717646,2024-03-03
IDR,EUR,Indonesian Rupiah,17089.627993,2024-03-04
IDR,EUR,Indonesian Rupiah,17088.60869,2024-03-05
IDR,EUR,Indonesian Rupiah,17061.814931,2024-03-06
IDR,EUR,Indonesian Rupiah,17089.95737,2024-03-07
IDR,EUR,Indonesian Rupiah,17006.599992,2024-03-08
IDR,EUR,Indonesian Rupiah,17009.116966,2024-03-09
IDR,EUR,Indonesian Rupiah,17009.230836,2024-03-10
IDR,EUR,Indonesian Rupiah,16947.704904,2024-03-11
IDR,EUR,Indonesian Rupiah,16979.703722,2024-03-12
IDR,EUR,Indonesian Rupiah,17040.021329,2024-03-13
IDR,EUR,Indonesian Rupiah,17010.871044,2024-03-14
IDR,EUR,Indonesian Rupiah,17030.037549,2024-03-15
IDR,EUR,Indonesian Rupiah,17052.57792,2024-03-16
IDR,EUR,Indonesian Rupiah,17052.579477,2024-03-17
IDR,EUR,Indonesian Rupiah,17100.931163,2024-03-18
IDR,EUR,Indonesian Rupiah,17099.219322,2024-03-19
IDR,EUR,Indonesian Rupiah,17094.768956,2024-03-20
IDR,EUR,Indonesian Rupiah,17062.162407,2024-03-21
IDR,EUR,Indonesian Rupiah,17095.227283,2024-03-22
IDR,EUR,Indonesian Rupiah,17179.879975,2024-03-23
IDR,EUR,Indonesian Rupiah,17179.913314,2024-03-24
IDR,EUR,Indonesian Rupiah,17105.769283,2024-03-25
IDR,EUR,Indonesian Rupiah,17135.833027,2024-03-26
IDR,EUR,Indonesian Rupiah,17192.043764,2024-03-27
IDR,EUR,Indonesian Rupiah,17120.588784,2024-03-28
IDR,EUR,Indonesian Rupiah,17126.903133,2024-03-29
IDR,EUR,Indonesian Rupiah,17150.054355,2024-03-30
IDR,EUR,Indonesian Rupiah,17150.05732,2024-03-31
IDR,EUR,Indonesian Rupiah,17132.79878,2024-04-01
IDR,EUR,Indonesian Rupiah,17163.924192,2024-04-02
IDR,EUR,Indonesian Rupiah,17250.426448,2024-04-03
IDR,EUR,Indonesian Rupiah,17232.222856,2024-04-04
IDR,EUR,Indonesian Rupiah,17212.23835,2024-04-05
IDR,EUR,Indonesian Rupiah,17234.629055,2024-04-06
IDR,EUR,Indonesian Rupiah,17234.634805,2024-04-07
IDR,EUR,Indonesian Rupiah,17241.68773,2024-04-08
IDR,EUR,Indonesian Rupiah,17231.293514,2024-04-09
IDR,EUR,Indonesian Rupiah,17158.527688,2024-04-10
IDR,EUR,Indonesian Rupiah,17151.240374,2024-04-11
IDR,EUR,Indonesian Rupiah,17159.942578,2024-04-12
IDR,EUR,Indonesian Rupiah,17198.733191,2024-04-13
IDR,EUR,Indonesian Rupiah,17198.735582,2024-04-14
IDR,EUR,Indonesian Rupiah,17118.180393,2024-04-15
IDR,EUR,Indonesian Rupiah,17325.5174,2024-04-16
IDR,EUR,Indonesian Rupiah,17304.617384,2024-04-17
IDR,EUR,Indonesian Rupiah,17255.38137,2024-04-18
IDR,EUR,Indonesian Rupiah,17270.187313,2024-04-19
IDR,EUR,Indonesian Rupiah,17299.390962,2024-04-20
IDR,EUR,Indonesian Rupiah,17299.390962,2024-04-21
IDR,EUR,Indonesian Rupiah,17302.43505,2024-04-22
IDR,EUR,Indonesian Rupiah,17272.732136,2024-04-23
IDR,EUR,Indonesian Rupiah,17362.835466,2024-04-24
IDR,EUR,Indonesian Rupiah,17356.319375,2024-04-25
IDR,EUR,Indonesian Rupiah,17344.409243,2024-04-26
IDR,EUR,Indonesian Rupiah,17382.450616,2024-04-27
IDR,EUR,Indonesian Rupiah,17382.450616,2024-04-28
IDR,EUR,Indonesian Rupiah,17398.924795,2024-04-29
IDR,EUR,Indonesian Rupiah,17366.765804,2024-04-30
IDR,EUR,Indonesian Rupiah,17322.121788,2024-05-01
IDR,EUR,Indonesian Rupiah,17249.510146,2024-05-02
IDR,EUR,Indonesian Rupiah,17211.470653,2024-05-03
IDR,EUR,Indonesian Rupiah,17201.155608,2024-05-04
IDR,EUR,Indonesian Rupiah,17201.155608,2024-05-05
IDR,EUR,Indonesian Rupiah,17288.925634,2024-05-06
IDR,EUR,Indonesian Rupiah,17308.949877,2024-05-07
IDR,EUR,Indonesian Rupiah,17289.684178,2024-05-08
IDR,EUR,Indonesian Rupiah,17271.162113,2024-05-09
IDR,EUR,Indonesian Rupiah,17299.046655,2024-05-10
IDR,EUR,Indonesian Rupiah,17318.558089,2024-05-11
IDR,EUR,Indonesian Rupiah,17318.558089,2024-05-12
IDR,EUR,Indonesian Rupiah,17405.723788,2024-05-13
IDR,EUR,Indonesian Rupiah,17419.816837,2024-05-14
IDR,EUR,Indonesian Rupiah,17314.354779,2024-05-15
IDR,EUR,Indonesian Rupiah,17310.098812,2024-05-16
IDR,EUR,Indonesian Rupiah,17342.15676,2024-05-17
IDR,EUR,Indonesian Rupiah,17392.339738,2024-05-18
IDR,EUR,Indonesian Rupiah,17392.339738,2024-05-19
IDR,EUR,Indonesian Rupiah,17384.480414,2024-05-20
IDR,EUR,Indonesian Rupiah,17343.211485,2024-05-21
IDR,EUR,Indonesian Rupiah,17377.690459,2024-05-22
IDR,EUR,Indonesian Rupiah,17397.453316,2024-05-23
IDR,EUR,Indonesian Rupiah,17399.467153,2024-05-24
IDR,EUR,Indonesian Rupiah,17416.545692,2024-05-25
IDR,EUR,Indonesian Rupiah,17416.545692,2024-05-26
IDR,EUR,Indonesian Rupiah,17454.413293,2024-05-27
IDR,EUR,Indonesian Rupiah,17507.3094,2024-05-28
IDR,EUR,Indonesian Rupiah,17557.212942,2024-05-29
IDR,EUR,Indonesian Rupiah,17577.644706,2024-05-30
IDR,EUR,Indonesian Rupiah,17627.979716,2024-05-31
IDR,EUR,Indonesian Rupiah,17647.408098,2024-06-01
IDR,EUR,Indonesian Rupiah,17647.408098,2024-06-02
IDR,EUR,Indonesian Rupiah,17650.800247,2024-06-03
IDR,EUR,Indonesian Rupiah,17719.333428,2024-06-04
IDR,EUR,Indonesian Rupiah,17729.289915,2024-06-05
IDR,EUR,Indonesian Rupiah,17687.783271,2024-06-06
IDR,EUR,Indonesian Rupiah,17590.413006,2024-06-07
IDR,EUR,Indonesian Rupiah,17602.171282,2024-06-08
IDR,EUR,Indonesian Rupiah,17602.171282,2024-06-09
IDR,EUR,Indonesian Rupiah,17524.651388,2024-06-10
IDR,EUR,Indonesian Rupiah,17499.986586,2024-06-11
IDR,EUR,Indonesian Rupiah,17560.041632,2024-06-12
IDR,EUR,Indonesian Rupiah,17520.320014,2024-06-13
IDR,EUR,Indonesian Rupiah,17630.295323,2024-06-14
IDR,EUR,Indonesian Rupiah,17673.251446,2024-06-15
IDR,EUR,Indonesian Rupiah,17673.251446,2024-06-16
IDR,EUR,Indonesian Rupiah,17673.781296,2024-06-17
IDR,EUR,Indonesian Rupiah,17586.875178,2024-06-18
IDR,EUR,Indonesian Rupiah,17604.742358,2024-06-19
IDR,EUR,Indonesian Rupiah,17673.59098,2024-06-20
IDR,EUR,Indonesian Rupiah,17596.189296,2024-06-21
IDR,EUR,Indonesian Rupiah,17637.187719,2024-06-22
IDR,EUR,Indonesian Rupiah,17637.187719,2024-06-23
IDR,EUR,Indonesian Rupiah,17585.057428,2024-06-24
IDR,EUR,Indonesian Rupiah,17549.853871,2024-06-25
IDR,EUR,Indonesian Rupiah,17548.723918,2024-06-26
IDR,EUR,Indonesian Rupiah,17548.853557,2024-06-27
IDR,EUR,Indonesian Rupiah,17515.895081,2024-06-28
IDR,EUR,Indonesian Rupiah,17527.408128,2024-06-29
IDR,EUR,Indonesian Rupiah,17527.408128,2024-06-30
IDR,EUR,Indonesian Rupiah,17567.797567,2024-07-01
IDR,EUR,Indonesian Rupiah,17564.959966,2024-07-02
IDR,EUR,Indonesian Rupiah,17655.118201,2024-07-03
IDR,EUR,Indonesian Rupiah,17654.283851,2024-07-04
IDR,EUR,Indonesian Rupiah,17614.574115,2024-07-05
IDR,EUR,Indonesian Rupiah,17639.10851,2024-07-06
IDR,EUR,Indonesian Rupiah,17639.10851,2024-07-07
IDR,EUR,Indonesian Rupiah,17624.6191,2024-07-08
IDR,EUR,Indonesian Rupiah,17596.373446,2024-07-09
IDR,EUR,Indonesian Rupiah,17550.835136,2024-07-10
IDR,EUR,Indonesian Rupiah,17494.366337,2024-07-11
IDR,EUR,Indonesian Rupiah,17533.783559,2024-07-12
IDR,EUR,Indonesian Rupiah,17597.988207,2024-07-13
IDR,EUR,Indonesian Rupiah,17597.988207,2024-07-14
IDR,EUR,Indonesian Rupiah,17659.410575,2024-07-15
IDR,EUR,Indonesian Rupiah,17615.058889,2024-07-16
IDR,EUR,Indonesian Rupiah,17642.821756,2024-07-17
IDR,EUR,Indonesian Rupiah,17625.238334,2024-07-18
IDR,EUR,Indonesian Rupiah,17636.723171,2024-07-19
IDR,EUR,Indonesian Rupiah,17660.304577,2024-07-20
IDR,EUR,Indonesian Rupiah,17660.304577,2024-07-21
IDR,EUR,Indonesian Rupiah,17635.95926,2024-07-22
IDR,EUR,Indonesian Rupiah,17609.144481,2024-07-23
IDR,EUR,Indonesian Rupiah,17632.122167,2024-07-24
IDR,EUR,Indonesian Rupiah,17698.997689,2024-07-25
IDR,EUR,Indonesian Rupiah,17690.555646,2024-07-26
IDR,EUR,Indonesian Rupiah,17726.71116,2024-07-27
IDR,EUR,Indonesian Rupiah,17726.71116,2024-07-28
IDR,EUR,Indonesian Rupiah,17612.932015,2024-07-29
IDR,EUR,Indonesian Rupiah,17647.678494,2024-07-30
IDR,EUR,Indonesian Rupiah,17642.158564,2024-07-31
IDR,EUR,Indonesian Rupiah,17569.868772,2024-08-01
IDR,EUR,Indonesian Rupiah,17609.691956,2024-08-02
IDR,EUR,Indonesian Rupiah,17665.040435,2024-08-03
IDR,EUR,Indonesian Rupiah,17665.040435,2024-08-04
IDR,EUR,Indonesian Rupiah,17777.844893,2024-08-05
IDR,EUR,Indonesian Rupiah,17636.467499,2024-08-06
IDR,EUR,Indonesian Rupiah,17497.34663,2024-08-07
IDR,EUR,Indonesian Rupiah,17400.629866,2024-08-08
IDR,EUR,Indonesian Rupiah,17424.971225,2024-08-09
IDR,EUR,Indonesian Rupiah,17421.105037,2024-08-10
IDR,EUR,Indonesian Rupiah,17421.105037,2024-08-11
IDR,EUR,Indonesian Rupiah,17434.849567,2024-08-12
IDR,EUR,Indonesian Rupiah,17348.276094,2024-08-13
IDR,EUR,Indonesian Rupiah,17196.718424,2024-08-14
IDR,EUR,Indonesian Rupiah,17267.965537,2024-08-15
IDR,EUR,Indonesian Rupiah,17265.813204,2024-08-16
IDR,EUR,Indonesian Rupiah,17321.592009,2024-08-17
IDR,EUR,Indonesian Rupiah,17321.592009,2024-08-18
IDR,EUR,Indonesian Rupiah,17194.265066,2024-08-19
IDR,EUR,Indonesian Rupiah,17171.751381,2024-08-20
IDR,EUR,Indonesian Rupiah,17247.351311,2024-08-21
IDR,EUR,Indonesian Rupiah,17405.795861,2024-08-22
IDR,EUR,Indonesian Rupiah,17325.928189,2024-08-23
IDR,EUR,Indonesian Rupiah,17261.073448,2024-08-24
IDR,EUR,Indonesian Rupiah,17261.073448,2024-08-25
IDR,EUR,Indonesian Rupiah,17219.610226,2024-08-26
IDR,EUR,Indonesian Rupiah,17339.65474,2024-08-27
IDR,EUR,Indonesian Rupiah,17157.596704,2024-08-28
IDR,EUR,Indonesian Rupiah,17108.756256,2024-08-29
IDR,EUR,Indonesian Rupiah,17139.565134,2024-08-30
IDR,EUR,Indonesian Rupiah,17179.88001,2024-08-31
IDR,EUR,Indonesian Rupiah,17179.88001,2024-09-01
IDR,EUR,Indonesian Rupiah,17219.008928,2024-09-02
IDR,EUR,Indonesian Rupiah,17171.325095,2024-09-03
IDR,EUR,Indonesian Rupiah,17126.612461,2024-09-04
IDR,EUR,Indonesian Rupiah,17075.109786,2024-09-05
IDR,EUR,Indonesian Rupiah,17097.186913,2024-09-06
IDR,EUR,Indonesian Rupiah,17147.398392,2024-09-07
IDR,EUR,Indonesian Rupiah,17147.398392,2024-09-08
IDR,EUR,Indonesian Rupiah,17070.108803,2024-09-09
IDR,EUR,Indonesian Rupiah,17040.988598,2024-09-10
IDR,EUR,Indonesian Rupiah,16978.762063,2024-09-11
IDR,EUR,Indonesian Rupiah,17033.400915,2024-09-12
IDR,EUR,Indonesian Rupiah,17054.066197,2024-09-13
IDR,EUR,Indonesian Rupiah,17083.293087,2024-09-14
IDR,EUR,Indonesian Rupiah,17083.293087,2024-09-15
IDR,EUR,Indonesian Rupiah,17096.274257,2024-09-16
IDR,EUR,Indonesian Rupiah,17089.154722,2024-09-17
IDR,EUR,Indonesian Rupiah,17030.616911,2024-09-18
IDR,EUR,Indonesian Rupiah,16960.570069,2024-09-19
IDR,EUR,Indonesian Rupiah,16935.25967,2024-09-20
IDR,EUR,Indonesian Rupiah,16941.25656,2024-09-21
IDR,EUR,Indonesian Rupiah,16941.25656,2024-09-22
IDR,EUR,Indonesian Rupiah,16890.999105,2024-09-23
IDR,EUR,Indonesian Rupiah,16876.362366,2024-09-24
IDR,EUR,Indonesian Rupiah,16904.055676,2024-09-25
IDR,EUR,Indonesian Rupiah,16883.828331,2024-09-26
IDR,EUR,Indonesian Rupiah,16866.503015,2024-09-27
IDR,EUR,Indonesian Rupiah,16891.646973,2024-09-28
IDR,EUR,Indonesian Rupiah,16891.646973,2024-09-29
IDR,EUR,Indonesian Rupiah,16972.077584,2024-09-30
IDR,EUR,Indonesian Rupiah,16850.315135,2024-10-01
IDR,EUR,Indonesian Rupiah,16914.471833,2024-10-02
IDR,EUR,Indonesian Rupiah,17061.24237,2024-10-03
IDR,EUR,Indonesian Rupiah,17163.989723,2024-10-04
IDR,EUR,Indonesian Rupiah,17208.356468,2024-10-05
IDR,EUR,Indonesian Rupiah,17208.356468,2024-10-06
IDR,EUR,Indonesian Rupiah,17236.671108,2024-10-07
IDR,EUR,Indonesian Rupiah,17190.632879,2024-10-08
IDR,EUR,Indonesian Rupiah,17133.090533,2024-10-09
IDR,EUR,Indonesian Rupiah,17176.966523,2024-10-10
IDR,EUR,Indonesian Rupiah,17030.789665,2024-10-11
IDR,EUR,Indonesian Rupiah,17046.195734,2024-10-12
IDR,EUR,Indonesian Rupiah,17046.195734,2024-10-13
IDR,EUR,Indonesian Rupiah,17026.115366,2024-10-14
IDR,EUR,Indonesian Rupiah,16939.258264,2024-10-15
IDR,EUR,Indonesian Rupiah,16904.153616,2024-10-16
IDR,EUR,Indonesian Rupiah,16843.321092,2024-10-17
IDR,EUR,Indonesian Rupiah,16787.493968,2024-10-18
IDR,EUR,Indonesian Rupiah,16827.186781,2024-10-19
IDR,EUR,Indonesian Rupiah,16827.186781,2024-10-20
IDR,EUR,Indonesian Rupiah,16823.35884,2024-10-21
IDR,EUR,Indonesian Rupiah,16850.290973,2024-10-22
IDR,EUR,Indonesian Rupiah,16836.697841,2024-10-23
IDR,EUR,Indonesian Rupiah,16801.38563,2024-10-24
IDR,EUR,Indonesian Rupiah,16954.033878,2024-10-25
IDR,EUR,Indonesian Rupiah,16950.25964,2024-10-26
IDR,EUR,Indonesian Rupiah,16950.25964,2024-10-27
IDR,EUR,Indonesian Rupiah,17014.296396,2024-10-28
IDR,EUR,Indonesian Rupiah,17062.311009,2024-10-29
IDR,EUR,Indonesian Rupiah,16966.121261,2024-10-30
IDR,EUR,Indonesian Rupiah,17075.967459,2024-10-31
IDR,EUR,Indonesian Rupiah,17085.814475,2024-11-01
IDR,EUR,Indonesian Rupiah,17244.973386,2024-11-02
IDR,EUR,Indonesian Rupiah,17244.973386,2024-11-03
IDR,EUR,Indonesian Rupiah,17175.32839,2024-11-04
IDR,EUR,Indonesian Rupiah,17155.219833,2024-11-05
IDR,EUR,Indonesian Rupiah,17032.725982,2024-11-06
IDR,EUR,Indonesian Rupiah,16915.14347,2024-11-07
IDR,EUR,Indonesian Rupiah,16801.196217,2024-11-08
IDR,EUR,Indonesian Rupiah,16786.168917,2024-11-09
IDR,EUR,Indonesian Rupiah,16786.168917,2024-11-10
IDR,EUR,Indonesian Rupiah,16781.841191,2024-11-11
IDR,EUR,Indonesian Rupiah,16774.035934,2024-11-12
IDR,EUR,Indonesian Rupiah,16731.242329,2024-11-13
IDR,EUR,Indonesian Rupiah,16710.394179,2024-11-14
IDR,EUR,Indonesian Rupiah,16805.519616,2024-11-15
IDR,EUR,Indonesian Rupiah,16764.161957,2024-11-16
IDR,EUR,Indonesian Rupiah,16764.161957,2024-11-17
IDR,EUR,Indonesian Rupiah,16714.607905,2024-11-18
IDR,EUR,Indonesian Rupiah,16727.790223,2024-11-19
IDR,EUR,Indonesian Rupiah,16803.698281,2024-11-20
IDR,EUR,Indonesian Rupiah,16764.062913,2024-11-21
IDR,EUR,Indonesian Rupiah,16569.797789,2024-11-22
IDR,EUR,Indonesian Rupiah,16610.452733,2024-11-23
IDR,EUR,Indonesian Rupiah,16610.452733,2024-11-24
IDR,EUR,Indonesian Rupiah,16643.546773,2024-11-25
IDR,EUR,Indonesian Rupiah,16712.787137,2024-11-26
IDR,EUR,Indonesian Rupiah,16673.010699,2024-11-27
IDR,EUR,Indonesian Rupiah,16744.7061,2024-11-28
IDR,EUR,Indonesian Rupiah,16749.800658,2024-11-29
IDR,EUR,Indonesian Rupiah,16753.232474,2024-11-30
IDR,EUR,Indonesian Rupiah,16753.232474,2024-12-01
IDR,EUR,Indonesian Rupiah,16724.135209,2024-12-02
IDR,EUR,Indonesian Rupiah,16765.95476,2024-12-03
IDR,EUR,Indonesian Rupiah,16729.068259,2024-12-04
IDR,EUR,Indonesian Rupiah,16702.820185,2024-12-05
IDR,EUR,Indonesian Rupiah,16736.450585,2024-12-06
IDR,EUR,Indonesian Rupiah,16778.851447,2024-12-07
IDR,EUR,Indonesian Rupiah,16778.851447,2024-12-08
IDR,EUR,Indonesian Rupiah,16792.646508,2024-12-09
IDR,EUR,Indonesian Rupiah,16713.931435,2024-12-10
IDR,EUR,Indonesian Rupiah,16727.969148,2024-12-11
IDR,EUR,Indonesian Rupiah,16772.934422,2024-12-12
IDR,EUR,Indonesian Rupiah,16827.623175,2024-12-13
IDR,EUR,Indonesian Rupiah,16841.68597,2024-12-14
IDR,EUR,Indonesian Rupiah,16841.68597,2024-12-15
IDR,EUR,Indonesian Rupiah,16804.673196,2024-12-16
IDR,EUR,Indonesian Rupiah,16927.819257,2024-12-17
IDR,EUR,Indonesian Rupiah,16915.80886,2024-12-18
IDR,EUR,Indonesian Rupiah,16983.227431,2024-12-19
IDR,EUR,Indonesian Rupiah,16835.121708,2024-12-20
IDR,EUR,Indonesian Rupiah,16867.059138,2024-12-21
IDR,EUR,Indonesian Rupiah,16867.059138,2024-12-22
IDR,EUR,Indonesian Rupiah,16809.491939,2024-12-23
IDR,EUR,Indonesian Rupiah,16838.239498,2024-12-24
IDR,EUR,Indonesian Rupiah,16230.12641,2024-12-25
IDR,EUR,Indonesian Rupiah,16848.168183,2024-12-26
IDR,EUR,Indonesian Rupiah,16902.613592,2024-12-27
IDR,EUR,Indonesian Rupiah,16878.642979,2024-12-28
IDR,EUR,Indonesian Rupiah,16878.642979,2024-12-29
IDR,EUR,Indonesian Rupiah,16894.395653,2024-12-30
IDR,EUR,Indonesian Rupiah,16864.504172,2024-12-31
IDR,EUR,Indonesian Rupiah,16878.768802,2025-01-01
IDR,EUR,Indonesian Rupiah,16738.475473,2025-01-02
IDR,EUR,Indonesian Rupiah,16709.356156,2025-01-03
IDR,EUR,Indonesian Rupiah,16708.262636,2025-01-04
IDR,EUR,Indonesian Rupiah,16708.262636,2025-01-05
IDR,EUR,Indonesian Rupiah,16812.905467,2025-01-06
IDR,EUR,Indonesian Rupiah,16850.238524,2025-01-07
IDR,EUR,Indonesian Rupiah,16735.652111,2025-01-08
IDR,EUR,Indonesian Rupiah,16693.631537,2025-01-09
IDR,EUR,Indonesian Rupiah,16694.739963,2025-01-10
IDR,EUR,Indonesian Rupiah,16732.956986,2025-01-11
IDR,EUR,Indonesian Rupiah,16732.956986,2025-01-12
IDR,EUR,Indonesian Rupiah,16629.005233,2025-01-13
IDR,EUR,Indonesian Rupiah,16732.193925,2025-01-14
IDR,EUR,Indonesian Rupiah,16850.684215,2025-01-15
IDR,EUR,Indonesian Rupiah,16840.707828,2025-01-16
IDR,EUR,Indonesian Rupiah,16900.13332,2025-01-17
IDR,EUR,Indonesian Rupiah,16896.841442,2025-01-18
IDR,EUR,Indonesian Rupiah,16896.841442,2025-01-19
